Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
27.36293, 2020-2039, bcc_csm1_1, Mar Average, Central African Republic, CAF
26.459824, 2020-2039, bcc_csm1_1, Apr Average, Central African Republic, CAF
25.663351, 2020-2039, bcc_csm1_1, May Average, Central African Republic, CAF
24.854912, 2020-2039, bcc_csm1_1, Jun Average, Central African Republic, CAF
24.54802, 2020-2039, bcc_csm1_1, Jul Average, Central African Republic, CAF
24.118681, 2020-2039, bcc_csm1_1, Aug Average, Central African Republic, CAF
24.309265, 2020-2039, bcc_csm1_1, Sep Average, Central African Republic, CAF
24.4446, 2020-2039, bcc_csm1_1, Oct Average, Central African Republic, CAF
25.44295, 2020-2039, bcc_csm1_1, Nov Average, Central African Republic, CAF
25.556185, 2020-2039, bcc_csm1_1, Dec Average, Central African Republic, CAF
28.60413, 2020-2039, bcc_csm1_1_m, Jan Average, Central African Republic, CAF
29.612206, 2020-2039, bcc_csm1_1_m, Feb Average, Central African Republic, CAF
29.537165, 2020-2039, bcc_csm1_1_m, Mar Average, Central African Republic, CAF
27.95069, 2020-2039, bcc_csm1_1_m, Apr Average, Central African Republic, CAF
27.278631, 2020-2039, bcc_csm1_1_m, May Average, Central African Republic, CAF
26.898504, 2020-2039, bcc_csm1_1_m, Jun Average, Central African Republic, CAF
26.191015, 2020-2039, bcc_csm1_1_m, Jul Average, Central African Republic, CAF
26.04957, 2020-2039, bcc_csm1_1_m, Aug Average, Central African Republic, CAF
26.51828, 2020-2039, bcc_csm1_1_m, Sep Average, Central African Republic, CAF
26.829021, 2020-2039, bcc_csm1_1_m, Oct Average, Central African Republic, CAF
27.503809, 2020-2039, bcc_csm1_1_m, Nov Average, Central African Republic, CAF
27.750538, 2020-2039, bcc_csm1_1_m, Dec Average, Central African Republic, CAF
21.689072, 2020-2039, ccsm4, Jan Average, Central African Republic, CAF
24.047585, 2020-2039, ccsm4, Feb Average, Central African Republic, CAF
25.104347, 2020-2039, ccsm4, Mar Average, Central African Republic, CAF
24.929548, 2020-2039, ccsm4, Apr Average, Central African Republic, CAF
24.41066, 2020-2039, ccsm4, May Average, Central African Republic, CAF
24.070433, 2020-2039, ccsm4, Jun Average, Central African Republic, CAF
23.984955, 2020-2039, ccsm4, Jul Average, Central African Republic, CAF
23.760342, 2020-2039, ccsm4, Aug Average, Central African Republic, CAF
23.724972, 2020-2039, ccsm4, Sep Average, Central African Republic, CAF
23.799265, 2020-2039, ccsm4, Oct Average, Central African Republic, CAF
23.357592, 2020-2039, ccsm4, Nov Average, Central African Republic, CAF
21.86093, 2020-2039, ccsm4, Dec Average, Central African Republic, CAF
21.328037, 2020-2039, cesm1_cam5, Jan Average, Central African Republic, CAF
23.979813, 2020-2039, cesm1_cam5, Feb Average, Central African Republic, CAF
25.340853, 2020-2039, cesm1_cam5, Mar Average, Central African Republic, CAF
24.94649, 2020-2039, cesm1_cam5, Apr Average, Central African Republic, CAF
24.29095, 2020-2039, cesm1_cam5, May Average, Central African Republic, CAF
23.700377, 2020-2039, cesm1_cam5, Jun Average, Central African Republic, CAF
23.448463, 2020-2039, cesm1_cam5, Jul Average, Central African Republic, CAF
23.413887, 2020-2039, cesm1_cam5, Aug Average, Central African Republic, CAF
23.415833, 2020-2039, cesm1_cam5, Sep Average, Central African Republic, CAF
23.563261, 2020-2039, cesm1_cam5, Oct Average, Central African Republic, CAF
23.003279, 2020-2039, cesm1_cam5, Nov Average, Central African Republic, CAF
21.114216, 2020-2039, cesm1_cam5, Dec Average, Central African Republic, CAF
24.670633, 2020-2039, csiro_mk3_6_0, Jan Average, Central African Republic, CAF
27.415405, 2020-2039, csiro_mk3_6_0, Feb Average, Central African Republic, CAF
29.276117, 2020-2039, csiro_mk3_6_0, Mar Average, Central African Republic, CAF
26.896748, 2020-2039, csiro_mk3_6_0, Apr Average, Central African Republic, CAF
25.74892, 2020-2039, csiro_mk3_6_0, May Average, Central African Republic, CAF
25.6327, 2020-2039, csiro_mk3_6_0, Jun Average, Central African Republic, CAF
25.468864, 2020-2039, csiro_mk3_6_0, Jul Average, Central African Republic, CAF
25.413094, 2020-2039, csiro_mk3_6_0, Aug Average, Central African Republic, CAF
25.536154, 2020-2039, csiro_mk3_6_0, Sep Average, Central African Republic, CAF
25.539474, 2020-2039, csiro_mk3_6_0, Oct Average, Central African Republic, CAF
24.739815, 2020-2039, csiro_mk3_6_0, Nov Average, Central African Republic, CAF
23.70987, 2020-2039, csiro_mk3_6_0, Dec Average, Central African Republic, CAF
25.713058, 2020-2039, fio_esm, Jan Average, Central African Republic, CAF
26.541927, 2020-2039, fio_esm, Feb Average, Central African Republic, CAF
26.96493, 2020-2039, fio_esm, Mar Average, Central African Republic, CAF
26.242659, 2020-2039, fio_esm, Apr Average, Central African Republic, CAF
25.768509, 2020-2039, fio_esm, May Average, Central African Republic, CAF
25.274118, 2020-2039, fio_esm, Jun Average, Central African Republic, CAF
25.139793, 2020-2039, fio_esm, Jul Average, Central African Republic, CAF
25.142712, 2020-2039, fio_esm, Aug Average, Central African Republic, CAF
25.236532, 2020-2039, fio_esm, Sep Average, Central African Republic, CAF
25.157904, 2020-2039, fio_esm, Oct Average, Central African Republic, CAF
24.948494, 2020-2039, fio_esm, Nov Average, Central African Republic, CAF
24.790659, 2020-2039, fio_esm, Dec Average, Central African Republic, CAF
24.44416, 2020-2039, gfdl_cm3, Jan Average, Central African Republic, CAF
27.162075, 2020-2039, gfdl_cm3, Feb Average, Central African Republic, CAF
28.834959, 2020-2039, gfdl_cm3, Mar Average, Central African Republic, CAF
27.225344, 2020-2039, gfdl_cm3, Apr Average, Central African Republic, CAF
25.387709, 2020-2039, gfdl_cm3, May Average, Central African Republic, CAF
24.951359, 2020-2039, gfdl_cm3, Jun Average, Central African Republic, CAF
24.434258, 2020-2039, gfdl_cm3, Jul Average, Central African Republic, CAF
24.019505, 2020-2039, gfdl_cm3, Aug Average, Central African Republic, CAF
23.982393, 2020-2039, gfdl_cm3, Sep Average, Central African Republic, CAF
23.575657, 2020-2039, gfdl_cm3, Oct Average, Central African Republic, CAF
22.519785, 2020-2039, gfdl_cm3, Nov Average, Central African Republic, CAF
21.70443, 2020-2039, gfdl_cm3, Dec Average, Central African Republic, CAF
25.177294, 2020-2039, gfdl_esm2m, Jan Average, Central African Republic, CAF
27.405106, 2020-2039, gfdl_esm2m, Feb Average, Central African Republic, CAF
27.621868, 2020-2039, gfdl_esm2m, Mar Average, Central African Republic, CAF
26.058271, 2020-2039, gfdl_esm2m, Apr Average, Central African Republic, CAF
24.541937, 2020-2039, gfdl_esm2m, May Average, Central African Republic, CAF
23.955078, 2020-2039, gfdl_esm2m, Jun Average, Central African Republic, CAF
24.12558, 2020-2039, gfdl_esm2m, Jul Average, Central African Republic, CAF
24.700338, 2020-2039, gfdl_esm2m, Aug Average, Central African Republic, CAF
24.160604, 2020-2039, gfdl_esm2m, Sep Average, Central African Republic, CAF
23.730732, 2020-2039, gfdl_esm2m, Oct Average, Central African Republic, CAF
22.945839, 2020-2039, gfdl_esm2m, Nov Average, Central African Republic, CAF
22.902643, 2020-2039, gfdl_esm2m, Dec Average, Central African Republic, CAF
28.852793, 2020-2039, giss_e2_h, Jan Average, Central African Republic, CAF
29.183838, 2020-2039, giss_e2_h, Feb Average, Central African Republic, CAF
29.37705, 2020-2039, giss_e2_h, Mar Average, Central African Republic, CAF
28.975111, 2020-2039, giss_e2_h, Apr Average, Central African Republic, CAF
28.216314, 2020-2039, giss_e2_h, May Average, Central African Republic, CAF
27.426165, 2020-2039, giss_e2_h, Jun Average, Central African Republic, CAF
27.412315, 2020-2039, giss_e2_h, Jul Average, Central African Republic, CAF
27.571064, 2020-2039, giss_e2_h, Aug Average, Central African Republic, CAF
27.796545, 2020-2039, giss_e2_h, Sep Average, Central African Republic, CAF
27.85484, 2020-2039, giss_e2_h, Oct Average, Central African Republic, CAF
27.945177, 2020-2039, giss_e2_h, Nov Average, Central African Republic, CAF
28.207289, 2020-2039, giss_e2_h, Dec Average, Central African Republic, CAF
29.144382, 2020-2039, giss_e2_r, Jan Average, Central African Republic, CAF
29.911905, 2020-2039, giss_e2_r, Feb Average, Central African Republic, CAF
29.908737, 2020-2039, giss_e2_r, Mar Average, Central African Republic, CAF
29.457201, 2020-2039, giss_e2_r, Apr Average, Central African Republic, CAF
28.887602, 2020-2039, giss_e2_r, May Average, Central African Republic, CAF
28.23431, 2020-2039, giss_e2_r, Jun Average, Central African Republic, CAF
28.362438, 2020-2039, giss_e2_r, Jul Average, Central African Republic, CAF
28.32367, 2020-2039, giss_e2_r, Aug Average, Central African Republic, CAF
28.257635, 2020-2039, giss_e2_r, Sep Average, Central African Republic, CAF
28.103107, 2020-2039, giss_e2_r, Oct Average, Central African Republic, CAF
28.548326, 2020-2039, giss_e2_r, Nov Average, Central African Republic, CAF
28.460293, 2020-2039, giss_e2_r, Dec Average, Central African Republic, CAF
24.963066, 2020-2039, ipsl_cm5a_mr, Jan Average, Central African Republic, CAF
26.753572, 2020-2039, ipsl_cm5a_mr, Feb Average, Central African Republic, CAF
27.888475, 2020-2039, ipsl_cm5a_mr, Mar Average, Central African Republic, CAF
27.492134, 2020-2039, ipsl_cm5a_mr, Apr Average, Central African Republic, CAF
26.49361, 2020-2039, ipsl_cm5a_mr, May Average, Central African Republic, CAF
25.708008, 2020-2039, ipsl_cm5a_mr, Jun Average, Central African Republic, CAF
25.382679, 2020-2039, ipsl_cm5a_mr, Jul Average, Central African Republic, CAF
25.748714, 2020-2039, ipsl_cm5a_mr, Aug Average, Central African Republic, CAF
26.148935, 2020-2039, ipsl_cm5a_mr, Sep Average, Central African Republic, CAF
26.328392, 2020-2039, ipsl_cm5a_mr, Oct Average, Central African Republic, CAF
26.317537, 2020-2039, ipsl_cm5a_mr, Nov Average, Central African Republic, CAF
25.024359, 2020-2039, ipsl_cm5a_mr, Dec Average, Central African Republic, CAF
24.776066, 2020-2039, miroc_esm, Jan Average, Central African Republic, CAF
26.400715, 2020-2039, miroc_esm, Feb Average, Central African Republic, CAF
27.606304, 2020-2039, miroc_esm, Mar Average, Central African Republic, CAF
27.0606, 2020-2039, miroc_esm, Apr Average, Central African Republic, CAF
26.649765, 2020-2039, miroc_esm, May Average, Central African Republic, CAF
25.759974, 2020-2039, miroc_esm, Jun Average, Central African Republic, CAF
25.082783, 2020-2039, miroc_esm, Jul Average, Central African Republic, CAF
24.942326, 2020-2039, miroc_esm, Aug Average, Central African Republic, CAF
24.928808, 2020-2039, miroc_esm, Sep Average, Central African Republic, CAF
25.216066, 2020-2039, miroc_esm, Oct Average, Central African Republic, CAF
25.141428, 2020-2039, miroc_esm, Nov Average, Central African Republic, CAF
24.421795, 2020-2039, miroc_esm, Dec Average, Central African Republic, CAF
25.016808, 2020-2039, miroc_esm_chem, Jan Average, Central African Republic, CAF
26.760975, 2020-2039, miroc_esm_chem, Feb Average, Central African Republic, CAF
27.77533, 2020-2039, miroc_esm_chem, Mar Average, Central African Republic, CAF
27.217575, 2020-2039, miroc_esm_chem, Apr Average, Central African Republic, CAF
26.742617, 2020-2039, miroc_esm_chem, May Average, Central African Republic, CAF
25.779848, 2020-2039, miroc_esm_chem, Jun Average, Central African Republic, CAF
25.302147, 2020-2039, miroc_esm_chem, Jul Average, Central African Republic, CAF
25.129301, 2020-2039, miroc_esm_chem, Aug Average, Central African Republic, CAF
25.224619, 2020-2039, miroc_esm_chem, Sep Average, Central African Republic, CAF
25.255587, 2020-2039, miroc_esm_chem, Oct Average, Central African Republic, CAF
25.196281, 2020-2039, miroc_esm_chem, Nov Average, Central African Republic, CAF
24.758327, 2020-2039, miroc_esm_chem, Dec Average, Central African Republic, CAF
24.143694, 2020-2039, miroc5, Jan Average, Central African Republic, CAF
26.573124, 2020-2039, miroc5, Feb Average, Central African Republic, CAF
27.529377, 2020-2039, miroc5, Mar Average, Central African Republic, CAF
26.87712, 2020-2039, miroc5, Apr Average, Central African Republic, CAF
26.356342, 2020-2039, miroc5, May Average, Central African Republic, CAF
26.025093, 2020-2039, miroc5, Jun Average, Central African Republic, CAF
25.67391, 2020-2039, miroc5, Jul Average, Central African Republic, CAF
25.658888, 2020-2039, miroc5, Aug Average, Central African Republic, CAF
25.773172, 2020-2039, miroc5, Sep Average, Central African Republic, CAF
25.755306, 2020-2039, miroc5, Oct Average, Central African Republic, CAF
25.419588, 2020-2039, miroc5, Nov Average, Central African Republic, CAF
24.077787, 2020-2039, miroc5, Dec Average, Central African Republic, CAF
25.610823, 2020-2039, mri_cgcm3, Jan Average, Central African Republic, CAF
28.844887, 2020-2039, mri_cgcm3, Feb Average, Central African Republic, CAF
30.614906, 2020-2039, mri_cgcm3, Mar Average, Central African Republic, CAF
29.163048, 2020-2039, mri_cgcm3, Apr Average, Central African Republic, CAF
26.684391, 2020-2039, mri_cgcm3, May Average, Central African Republic, CAF
25.70735, 2020-2039, mri_cgcm3, Jun Average, Central African Republic, CAF
25.723278, 2020-2039, mri_cgcm3, Jul Average, Central African Republic, CAF
25.637852, 2020-2039, mri_cgcm3, Aug Average, Central African Republic, CAF
25.903316, 2020-2039, mri_cgcm3, Sep Average, Central African Republic, CAF
26.20429, 2020-2039, mri_cgcm3, Oct Average, Central African Republic, CAF
25.69298, 2020-2039, mri_cgcm3, Nov Average, Central African Republic, CAF
23.875074, 2020-2039, mri_cgcm3, Dec Average, Central African Republic, CAF
21.518326, 2020-2039, noresm1_m, Jan Average, Central African Republic, CAF
23.293898, 2020-2039, noresm1_m, Feb Average, Central African Republic, CAF
23.98011, 2020-2039, noresm1_m, Mar Average, Central African Republic, CAF
24.10415, 2020-2039, noresm1_m, Apr Average, Central African Republic, CAF
23.502567, 2020-2039, noresm1_m, May Average, Central African Republic, CAF
22.925072, 2020-2039, noresm1_m, Jun Average, Central African Republic, CAF
22.774136, 2020-2039, noresm1_m, Jul Average, Central African Republic, CAF
23.063644, 2020-2039, noresm1_m, Aug Average, Central African Republic, CAF
23.096083, 2020-2039, noresm1_m, Sep Average, Central African Republic, CAF
22.93299, 2020-2039, noresm1_m, Oct Average, Central African Republic, CAF
22.280111, 2020-2039, noresm1_m, Nov Average, Central African Republic, CAF
20.9809, 2020-2039, noresm1_m, Dec Average, Central African Republic, CAF
21.255972, 2020-2039, bcc_csm1_1, Jan Average, Chad, TCD
22.848883, 2020-2039, bcc_csm1_1, Feb Average, Chad, TCD
26.302914, 2020-2039, bcc_csm1_1, Mar Average, Chad, TCD
28.812674, 2020-2039, bcc_csm1_1, Apr Average, Chad, TCD
29.838835, 2020-2039, bcc_csm1_1, May Average, Chad, TCD
30.84582, 2020-2039, bcc_csm1_1, Jun Average, Chad, TCD
31.133638, 2020-2039, bcc_csm1_1, Jul Average, Chad, TCD
30.665903, 2020-2039, bcc_csm1_1, Aug Average, Chad, TCD
30.04965, 2020-2039, bcc_csm1_1, Sep Average, Chad, TCD
28.52171, 2020-2039, bcc_csm1_1, Oct Average, Chad, TCD
25.878735, 2020-2039, bcc_csm1_1, Nov Average, Chad, TCD
22.23746, 2020-2039, bcc_csm1_1, Dec Average, Chad, TCD
22.883657, 2020-2039, bcc_csm1_1_m, Jan Average, Chad, TCD
24.89617, 2020-2039, bcc_csm1_1_m, Feb Average, Chad, TCD
29.03704, 2020-2039, bcc_csm1_1_m, Mar Average, Chad, TCD
31.656528, 2020-2039, bcc_csm1_1_m, Apr Average, Chad, TCD
32.720257, 2020-2039, bcc_csm1_1_m, May Average, Chad, TCD
33.669106, 2020-2039, bcc_csm1_1_m, Jun Average, Chad, TCD
33.092785, 2020-2039, bcc_csm1_1_m, Jul Average, Chad, TCD
32.505543, 2020-2039, bcc_csm1_1_m, Aug Average, Chad, TCD
32.063904, 2020-2039, bcc_csm1_1_m, Sep Average, Chad, TCD
30.714088, 2020-2039, bcc_csm1_1_m, Oct Average, Chad, TCD
27.493996, 2020-2039, bcc_csm1_1_m, Nov Average, Chad, TCD
23.656786, 2020-2039, bcc_csm1_1_m, Dec Average, Chad, TCD
20.115385, 2020-2039, ccsm4, Jan Average, Chad, TCD
21.8763, 2020-2039, ccsm4, Feb Average, Chad, TCD
25.655027, 2020-2039, ccsm4, Mar Average, Chad, TCD
28.887482, 2020-2039, ccsm4, Apr Average, Chad, TCD
29.560072, 2020-2039, ccsm4, May Average, Chad, TCD
29.79755, 2020-2039, ccsm4, Jun Average, Chad, TCD
29.516956, 2020-2039, ccsm4, Jul Average, Chad, TCD
28.668547, 2020-2039, ccsm4, Aug Average, Chad, TCD
28.486635, 2020-2039, ccsm4, Sep Average, Chad, TCD
27.769371, 2020-2039, ccsm4, Oct Average, Chad, TCD
24.655573, 2020-2039, ccsm4, Nov Average, Chad, TCD
20.774454, 2020-2039, ccsm4, Dec Average, Chad, TCD
19.85722, 2020-2039, cesm1_cam5, Jan Average, Chad, TCD
22.028399, 2020-2039, cesm1_cam5, Feb Average, Chad, TCD
26.925007, 2020-2039, cesm1_cam5, Mar Average, Chad, TCD
29.959915, 2020-2039, cesm1_cam5, Apr Average, Chad, TCD
29.891, 2020-2039, cesm1_cam5, May Average, Chad, TCD
29.521076, 2020-2039, cesm1_cam5, Jun Average, Chad, TCD
28.670147, 2020-2039, cesm1_cam5, Jul Average, Chad, TCD
27.345053, 2020-2039, cesm1_cam5, Aug Average, Chad, TCD
27.9482, 2020-2039, cesm1_cam5, Sep Average, Chad, TCD
27.663338, 2020-2039, cesm1_cam5, Oct Average, Chad, TCD
24.080124, 2020-2039, cesm1_cam5, Nov Average, Chad, TCD
20.116577, 2020-2039, cesm1_cam5, Dec Average, Chad, TCD
20.836195, 2020-2039, csiro_mk3_6_0, Jan Average, Chad, TCD
24.580965, 2020-2039, csiro_mk3_6_0, Feb Average, Chad, TCD
28.852129, 2020-2039, csiro_mk3_6_0, Mar Average, Chad, TCD
31.301157, 2020-2039, csiro_mk3_6_0, Apr Average, Chad, TCD
30.348455, 2020-2039, csiro_mk3_6_0, May Average, Chad, TCD
30.04385, 2020-2039, csiro_mk3_6_0, Jun Average, Chad, TCD
30.842165, 2020-2039, csiro_mk3_6_0, Jul Average, Chad, TCD
30.59602, 2020-2039, csiro_mk3_6_0, Aug Average, Chad, TCD
30.818869, 2020-2039, csiro_mk3_6_0, Sep Average, Chad, TCD
29.476185, 2020-2039, csiro_mk3_6_0, Oct Average, Chad, TCD
25.31165, 2020-2039, csiro_mk3_6_0, Nov Average, Chad, TCD
20.966248, 2020-2039, csiro_mk3_6_0, Dec Average, Chad, TCD
20.610312, 2020-2039, fio_esm, Jan Average, Chad, TCD
22.523764, 2020-2039, fio_esm, Feb Average, Chad, TCD
25.598543, 2020-2039, fio_esm, Mar Average, Chad, TCD
28.135353, 2020-2039, fio_esm, Apr Average, Chad, TCD
29.97994, 2020-2039, fio_esm, May Average, Chad, TCD
31.178408, 2020-2039, fio_esm, Jun Average, Chad, TCD
30.913755, 2020-2039, fio_esm, Jul Average, Chad, TCD
30.020317, 2020-2039, fio_esm, Aug Average, Chad, TCD
29.329464, 2020-2039, fio_esm, Sep Average, Chad, TCD
28.048037, 2020-2039, fio_esm, Oct Average, Chad, TCD
24.615362, 2020-2039, fio_esm, Nov Average, Chad, TCD
21.683275, 2020-2039, fio_esm, Dec Average, Chad, TCD
20.573963, 2020-2039, gfdl_cm3, Jan Average, Chad, TCD
23.323277, 2020-2039, gfdl_cm3, Feb Average, Chad, TCD
28.66325, 2020-2039, gfdl_cm3, Mar Average, Chad, TCD
31.318798, 2020-2039, gfdl_cm3, Apr Average, Chad, TCD
31.816639, 2020-2039, gfdl_cm3, May Average, Chad, TCD
32.16804, 2020-2039, gfdl_cm3, Jun Average, Chad, TCD
31.421959, 2020-2039, gfdl_cm3, Jul Average, Chad, TCD
30.169498, 2020-2039, gfdl_cm3, Aug Average, Chad, TCD
29.306992, 2020-2039, gfdl_cm3, Sep Average, Chad, TCD
26.919924, 2020-2039, gfdl_cm3, Oct Average, Chad, TCD
23.446413, 2020-2039, gfdl_cm3, Nov Average, Chad, TCD
20.511316, 2020-2039, gfdl_cm3, Dec Average, Chad, TCD
20.430773, 2020-2039, gfdl_esm2m, Jan Average, Chad, TCD
23.795519, 2020-2039, gfdl_esm2m, Feb Average, Chad, TCD
27.933878, 2020-2039, gfdl_esm2m, Mar Average, Chad, TCD
29.738546, 2020-2039, gfdl_esm2m, Apr Average, Chad, TCD
29.455616, 2020-2039, gfdl_esm2m, May Average, Chad, TCD
29.556767, 2020-2039, gfdl_esm2m, Jun Average, Chad, TCD
29.597387, 2020-2039, gfdl_esm2m, Jul Average, Chad, TCD
29.145346, 2020-2039, gfdl_esm2m, Aug Average, Chad, TCD
28.258337, 2020-2039, gfdl_esm2m, Sep Average, Chad, TCD
26.696997, 2020-2039, gfdl_esm2m, Oct Average, Chad, TCD
23.340664, 2020-2039, gfdl_esm2m, Nov Average, Chad, TCD
20.892641, 2020-2039, gfdl_esm2m, Dec Average, Chad, TCD
26.601566, 2020-2039, giss_e2_h, Jan Average, Chad, TCD
28.64173, 2020-2039, giss_e2_h, Feb Average, Chad, TCD
32.79288, 2020-2039, giss_e2_h, Mar Average, Chad, TCD
33.91648, 2020-2039, giss_e2_h, Apr Average, Chad, TCD
33.70327, 2020-2039, giss_e2_h, May Average, Chad, TCD
33.10292, 2020-2039, giss_e2_h, Jun Average, Chad, TCD
33.035343, 2020-2039, giss_e2_h, Jul Average, Chad, TCD
33.320377, 2020-2039, giss_e2_h, Aug Average, Chad, TCD
33.22549, 2020-2039, giss_e2_h, Sep Average, Chad, TCD
32.11149, 2020-2039, giss_e2_h, Oct Average, Chad, TCD
29.648539, 2020-2039, giss_e2_h, Nov Average, Chad, TCD
26.973875, 2020-2039, giss_e2_h, Dec Average, Chad, TCD
25.6213, 2020-2039, giss_e2_r, Jan Average, Chad, TCD
28.356106, 2020-2039, giss_e2_r, Feb Average, Chad, TCD
31.278976, 2020-2039, giss_e2_r, Mar Average, Chad, TCD
33.244774, 2020-2039, giss_e2_r, Apr Average, Chad, TCD
33.890636, 2020-2039, giss_e2_r, May Average, Chad, TCD
33.80309, 2020-2039, giss_e2_r, Jun Average, Chad, TCD
33.98709, 2020-2039, giss_e2_r, Jul Average, Chad, TCD
33.989365, 2020-2039, giss_e2_r, Aug Average, Chad, TCD
33.489525, 2020-2039, giss_e2_r, Sep Average, Chad, TCD
32.43564, 2020-2039, giss_e2_r, Oct Average, Chad, TCD
29.621334, 2020-2039, giss_e2_r, Nov Average, Chad, TCD
25.99319, 2020-2039, giss_e2_r, Dec Average, Chad, TCD
18.612211, 2020-2039, ipsl_cm5a_mr, Jan Average, Chad, TCD
21.166924, 2020-2039, ipsl_cm5a_mr, Feb Average, Chad, TCD
24.488556, 2020-2039, ipsl_cm5a_mr, Mar Average, Chad, TCD
28.121632, 2020-2039, ipsl_cm5a_mr, Apr Average, Chad, TCD
30.36198, 2020-2039, ipsl_cm5a_mr, May Average, Chad, TCD
31.161604, 2020-2039, ipsl_cm5a_mr, Jun Average, Chad, TCD
30.98296, 2020-2039, ipsl_cm5a_mr, Jul Average, Chad, TCD
30.099352, 2020-2039, ipsl_cm5a_mr, Aug Average, Chad, TCD
29.39202, 2020-2039, ipsl_cm5a_mr, Sep Average, Chad, TCD
27.427952, 2020-2039, ipsl_cm5a_mr, Oct Average, Chad, TCD
23.91015, 2020-2039, ipsl_cm5a_mr, Nov Average, Chad, TCD
19.389088, 2020-2039, ipsl_cm5a_mr, Dec Average, Chad, TCD
